-26.48724,-18.208485,seed0000.png
34.507862,12.541747,seed0001.png
-0.43259272,22.271858,seed0002.png
3.660979,20.22598,seed0003.png
-13.335416,-20.136578,seed0004.png
-17.4389,-15.246555,seed0005.png
16.027641,-32.009262,seed0006.png
-11.273326,-24.024815,seed0007.png
38.12505,11.385081,seed0008.png
-21.746046,-16.383024,seed0009.png
-26.58395,-10.520709,seed0010.png
36.0736,14.8034525,seed0011.png
20.997486,18.429258,seed0012.png
24.366081,21.082617,seed0013.png
24.594208,7.5325465,seed0014.png
21.286503,10.70591,seed0015.png
14.882778,-36.296165,seed0016.png
-9.92704,11.910976,seed0017.png
-18.979351,9.835304,seed0018.png
-2.6879432,-13.078705,seed0019.png
29.554562,9.397678,seed0020.png
-15.348145,-10.462129,seed0021.png
-27.526876,19.030289,seed0022.png
33.94432,13.946016,seed0023.png
15.465866,-2.405721,seed0024.png
18.790203,22.811628,seed0025.png
-34.113518,-4.767385,seed0026.png
-20.875494,-20.080124,seed0027.png
-21.907124,16.860996,seed0028.png
8.771182,-20.974653,seed0029.png
28.205067,4.662402,seed0030.png
8.422204,10.302455,seed0031.png
-14.223487,-21.863424,seed0032.png
21.886902,17.834648,seed0033.png
-19.509914,-18.502777,seed0034.png
-33.232983,20.27018,seed0035.png
26.292109,19.345427,seed0036.png
13.663251,-23.488043,seed0037.png
-32.970337,26.008404,seed0038.png
20.831394,-1.5790567,seed0039.png
1.9310504,23.719692,seed0040.png
8.438489,0.010707393,seed0041.png
-1.3275827,-10.843689,seed0042.png
3.1966474,-28.265978,seed0043.png
15.5572815,-33.029907,seed0044.png
-15.172191,-0.32365307,seed0045.png
-21.430185,-23.202936,seed0046.png
-20.384722,-21.902317,seed0047.png
20.42888,-0.62487626,seed0048.png
23.297907,20.18724,seed0049.png
36.336624,26.590424,seed0050.png
33.40511,8.962416,seed0051.png
5.0886593,-1.4556915,seed0052.png
-9.457917,-26.412315,seed0053.png
-14.530005,-30.868687,seed0054.png
34.03458,26.799587,seed0055.png
-32.801636,26.5375,seed0056.png
18.962189,-12.33521,seed0057.png
3.7533836,-31.038815,seed0058.png
-29.522957,9.018107,seed0059.png
-10.876438,-17.456427,seed0060.png
-19.673433,-0.9246861,seed0061.png
-26.648693,-18.32684,seed0062.png
17.339325,-7.731308,seed0063.png
14.1717,13.820652,seed0064.png
